0x00800042,anc_fuel_limit_active_timer,high,"Countdown timer loaded from minimum_amount_of_time_which_the_anc_fuel_limit_will_be_active; decrements to 0; controls whether ANC fuel limit status remains active"
0x00800044,anc_timing_limit_active_timer,high,"Countdown timer loaded from minimum_amount_of_time_which_the_anc_timing_limit_will_be_activ; decrements to 0; controls whether ANC timing limit status remains active"
0x00800046,anc_speed_limit_hold_timer,high,"Countdown timer loaded from minimum_amount_of_time_which_the_anc_speed_limit_will_be_active; when it reaches 0 the ANC speed limit status is cleared"
0x00800154,aux_driver_fso_low_side_error_count,high,FSO driver low-side fault counter compared to error threshold; sets error word 8 bit 0x200; associated with water-in-fuel lamp output
0x00800155,aux_driver_engine_brake_high_side_error_count,high,Engine brake driver high-side fault counter; sets error word 8 bit 0x1000 when threshold exceeded
0x00800156,aux_driver_engine_brake_low_side_error_count,high,Engine brake driver low-side fault counter; sets error word 8 bit 0x800; triggers strobe of engine brake driver
0x00800157,aux_driver_cold_start_aid1_high_side_error_count,high,Cold start aid 1 driver high-side fault counter; sets error word 8 bit 0x4000 when threshold exceeded
0x00800158,aux_driver_cold_start_aid1_low_side_error_count,high,Cold start aid 1 driver low-side fault counter; sets error word 8 bit 0x2000; triggers strobe of cold start aid 1 driver
0x00800159,aux_driver_cold_start_aid2_high_side_error_count,high,Cold start aid 2 driver high-side fault counter; sets error word 9 bit 0x1 when threshold exceeded
0x0080015a,aux_driver_cold_start_aid2_low_side_error_count,high,Cold start aid 2 driver low-side fault counter; sets error word 8 bit 0x8000; triggers strobe of cold start aid 2 driver
0x0080015b,aux_driver_ether_start_high_side_error_count,high,Ether start driver high-side fault counter; sets error word 9 bit 0x4 when threshold exceeded
0x0080015c,aux_driver_ether_start_low_side_error_count,high,Ether start driver low-side fault counter; sets error word 9 bit 0x2; triggers strobe of ether start driver
0x00800163,aux_driver_fso_high_side_recovery_count,high,FSO driver high-side recovery counter; clears error word 8 bit 0x400 after good samples threshold met
0x00800164,aux_driver_fso_low_side_recovery_count,high,FSO driver low-side recovery counter; clears error word 8 bit 0x200 after good samples threshold met
0x00800165,aux_driver_engine_brake_low_recovery_count,high,Recovery good-sample counter for engine brake driver (port 2 bit 0) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_8 bit 0x1000
0x00800167,aux_driver_cold_start1_low_recovery_count,high,Recovery good-sample counter for cold start aid 1 driver (port 2 bit 1) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_8 bit 0x4000
0x00800169,aux_driver_cold_start2_low_recovery_count,high,Recovery good-sample counter for cold start aid 2 driver (port 2 bit 2) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x1
0x0080016a,aux_driver_cold_start2_high_recovery_count,high,Recovery good-sample counter for cold start aid 2 driver (port 2 bit 2) high-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_8 bit 0x8000
0x0080016b,aux_driver_ether_start_low_recovery_count,high,Recovery good-sample counter for ether start driver (port 2 bit 5) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x4
0x0080016d,aux_driver5_low_recovery_count,high,Recovery good-sample counter for aux driver 5 (port 2 bit 4) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x10
0x0080016f,aux_driver6_low_recovery_count,high,Recovery good-sample counter for aux driver 6 (port 2 bit 6) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x40
0x00800171,aux_driver7_low_recovery_count,high,Recovery good-sample counter for aux driver 7 (port 2 bit 3) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x100
0x00800173,aux_driver8_high_error_count,high,Error sample counter for aux driver 8 (port 2 bit 7) when commanded high but feedback low; compared against error threshold to set error_status_word_9 bit 0x400
0x00800174,aux_driver8_low_error_count,high,Error sample counter for aux driver 8 (port 2 bit 7) when commanded low but feedback high; compared against error threshold to set error_status_word_9 bit 0x200
0x00800175,aux_driver8_low_recovery_count,high,Recovery good-sample counter for aux driver 8 (port 2 bit 7) low-side open fault; compared against enhanced_diag recovery threshold to clear error_status_word_9 bit 0x400
0x00800182,hsg_reference_speed_for_droop,high,"HSG reference speed used for droop calculation; set to reference_speed_before_droop_calculation when HSG source is 1/2/4/5; otherwise set to hsg_base_reference_speed; compared against threshold for governor droop dispatch"
0x008001ba,throttle_out_of_range_fault_timer,high,Counter for throttle signal out-of-range (states 5/6) compared to fault logging threshold; sets error status word 4 bit 0x10 when expired
0x008001bc,throttle_mismatch_fault_timer,high,Counter for throttle IVS mismatch (states 2/3) compared to fault logging threshold; sets error status word 4 bit 0x20 when expired
0x008001be,throttle_minimum_candidate,high,Stores candidate new throttle minimum value during delayed reset; becomes minimum_sampled_throttle_detected when delay timer 0x0080aa8a expires
0x0080021c,cylinder_pressure_maintenance_status,high,"Status flags for cylinder pressure maintenance algorithm; set to 8 when sensor conditions valid; set to 0 on fault or disable; OR-merged into timing_control_status_flags bit 3"
0x00800340,data_collector_buffer_write_stop_address,high,"Used as circular buffer write boundary in circularBufferWriteWithStatus; set to buffer end or half-buffer position in vp44_communication_state_machine"
0x0080034a,data_collector_sample_decimation_counter,high,"Incremented each call, reset to 0 when reaching DAT_00805304; controls sample rate decimation for data collector"
0x0080034c,data_collector_channel_count,high,"Counts non-zero entries in channel config table at DAT_00805308; used to partition buffer and calculate record size"
0x0080051c,data_record_byte_counter,high,"Byte counter incremented during data record copy; compared to 200 (0xC8) to detect snapshot buffer full"
0x0080051e,trending_sample_counter,high,"Counter incremented each call; when it reaches trending_sample_rate_divisor triggers a sample event; reset to 0 on trigger and during init"
0x00800521,trending_valid_channel_count,high,"Count of trending channels with data size less than 11 bytes; set during trending init and used as loop bound"
0x00800532,inactive_fault_debounce_scan_index,high,"Loop index from 1 to DGIEFUBF for iterating inactive fault list during debounce processing in diagnosticCodeDebounceHandler"
0x0080053e,pto_engage_debounce_counter,high,Incremented while PTO engage conditions met in sampleDiscreteInputPins; reset to 0 when cleared; set to 1 when _DAT_0080aa02==3; controls DSPTSESW engage/disengage
0x00800540,cruise_set_switch_debounce_counter,high,Debounce counter for cruise set switch bit 4 in switch_status_cruise_coast_switch_bit_3_on_off; increments up to 0x19 then sets polarity-dependent output bits
0x00800542,cruise_resume_switch_debounce_counter,high,Debounce counter for cruise resume switch bit 1 in switch_status_cruise_coast_switch_bit_3_on_off; same 0x19 threshold pattern as other switch debounce counters
0x00800544,pto_set_switch_debounce_counter,high,Debounce counter for DSPTSESW bit 4 (PTO set); increments up to 0x19 then sets polarity-dependent DSPTSESW bits 8 or 2
0x00800546,pto_resume_switch_debounce_counter,high,Debounce counter for DSPTSESW bit 1 (PTO resume); increments up to 0x19 then sets polarity-dependent DSPTSESW bits 2 or 8
0x008005fa,vp44_timing_fault_debounce_counter,high,Incremented each cycle when RPM exceeds threshold; reset on fault set or RPM drop below hysteresis in vp44TimingFaultMonitor
0x008005fd,vp44_timing_fault_active,high,Char flag set to 1 when timing fault confirmed (error status word 2 bit 15); cleared when RPM drops below recovery threshold; checked in smoke limiter states
0x00800604,epf_fuel_limit_table_x_input,high,"X-axis input variable for EPF fuel limit lookup table; sequentially loaded with torque curve speed breakpoints 1-5 before each lookupTableInterpolation call"
0x0080060c,epf_source_bitmask,high,"Bitmask identifying which engine protection fuel derate source is active; computed as 1 shifted left by DAT_00807f4a; used to set/clear bits in state_flag_to_use_epf_s_rpm_breakpoints"
0x0080060e,engine_protection_state_phase_index,high,Cycles 0-4 as state machine index in engineProtectionMultiStateSlowCycle40Coordinator dispatching to protection substates; reset to 0 in init
0x0080061c,engine_protection_shutdown_command_previous,high,Stores previous cycle engine_protection_shutdown_command value; used to detect rising edge of shutdown command for counter logic
0x0080062e,oil_pressure_fault_inhibit_timer,high,Timer incremented each cycle while engine running; suppresses oil pressure faults during powerup period until reaching calibrated threshold
0x00800688,scheduler_phase_elapsed_ticks,high,Computed as hardware timer difference for current scheduler phase; compared to max/min in timing record and accumulated for average calculation
0x0080069a,flash_target_address_ptr,high,Pointer to flash memory address being erased or programmed; written with flash command words 0x2020/0xD0D0/0x4040/0xB0B0 during erase and program operations
0x008006e6,torque_curve_feature_bitmask,high,Bitmask for torque curve feature computed from algorithm index; used to set/clear bits in rpm breakpoints state flag and gate torque curve updates
0x00800754,vp44_sensor_failure_counter,high,Counter incremented each cycle in VP44 sensor monitor state 2; compared against threshold DAT_00808150 to trigger state 5 engine shutdown
0x00800756,vp44_sensor_wait_timer,high,Set to 600 in state 1 and decremented in state 3; when reaches 0 transitions to state 4 sensor fault confirmed
0x0080095d,insite_multiframe_last_frame_bytes,high,Bytes remaining in the last frame of an insite multiframe response; computed as total data minus full frames; used to set final frame byte count
0x00800aac,idle_switch_debounce_timer,high,Set to 100 on switch state change and decremented by 50 per cycle until 0 then applies new switch state to throttle_above_idle_flag
0x0080129b,multiframe_tx_destination_address,high,Stores destination address byte from transport protocol CTS; compared in param request abort and error handlers to validate matching session
0x0080129c,multiframe_tx_pgn_high_byte,high,Stores PGN identification (high byte shifted) for active TX multiframe session; compared in diagnostic status and error handlers
0x0080129e,multiframe_tx_total_packets,high,Total packet count calculated as (data_length - 1) / 7 + 1; used to detect last packet for padding and as upper bound in CTS validation
0x008012a0,multiframe_tx_packets_remaining,high,Packets remaining to send set from CTS max_packets field; decremented during transmission; zero triggers timeout wait for next CTS
0x008012a8,multiframe_tx_status_ptr,high,Pointer to caller status byte written with result codes: 6 timeout 7 error 9 abort 10 nack 0x12 waiting 0x13 sending
