0x008001a8,pulse_period_current_value,medium,Set to primary or backup pulse period in retarderModeThresholdCalculator; compared against threshold for sync detection and used in buffer pattern checks
0x00801c08,closed_loop_fuel_demand_scaled,medium,Computed from commanded fueling scaled by gain factors in PID fuel controller; adjusted with FSS and derivative terms
0x00803cd4,input_pin_inversion_config,medium,"Bits 0x400 and 0x800 used to XOR discrete input samples in sampleDiscreteInputPins; bit 0x4000 checked in fuelTimingTransitionStateMachine for sensor fault gating"
0x00803fe2,eeprom_calibration_checksum_primary,medium,Primary redundant checksum for EEPROM calibration data validation; compared against secondary copy (fe4) in validateRedundantSensors; written as sum of fea+fec via parameterCircularBufferWrite
0x00803fe4,eeprom_calibration_checksum_secondary,medium,Secondary redundant checksum for EEPROM calibration data; compared against primary (fe2) to detect data corruption; synced to primary via parameterCircularBufferWrite on mismatch
0x00803fe6,powerdown_data_loss_consecutive_count,medium,Counter of consecutive powerdown data validation failures; compared against number_of_consecutive_occurances_of_powerdown_data_lost_to_set threshold; incremented when primary/secondary checksums mismatch; triggers system error status bit 0x800
0x00804f9e,throttle_low_idle_setpoint_0_100,medium,"Low idle throttle setpoint compared against sampled throttle in derate/validation; used to compute throttle validation upper/lower bounds with offsets from calibration"
0x00805302,data_collector_trigger_mode,medium,"Data collector trigger mode (0-2) controlling buffer start position in vp44_communication_state_machine: 0=reset/stop, 1=start from midpoint, 2=start from end"
0x00805998,active_fault_emissions_count,medium,"Incremented/decremented when active fault has emissions-related SPN bit set in lamp table at 0x6134a; tracks emissions-relevant active faults"
0x0080599a,inactive_fault_emissions_count,medium,"Incremented/decremented when inactive fault has emissions-related SPN bit set; tracks emissions-relevant inactive faults"
0x008092e2,cylinder_balance_correction_gain,medium,In FUN_000127c2 set via tableLookup2D based on engine RPM and fuel timing; clamped to 100; used as percentage multiplier for cylinder-specific fuel corrections (DAT_0080a1ac-a1b6); value of 100 means full correction applied
0x0080aa90,alternate_throttle_override_priority,medium,"Holds alternate throttle source priority; when non-zero overrides validated_percent_throttle with DAT_0080aa8e value then self-clears to 0 in rpmDerateCalculationController"
0x0080d0d2,cam_sync_error_counter,medium,In throttleTimeAccumulatorProcessor and vp44FaultThresholdTablesInit: incremented when fuel_demand_blend_mode_select < CSCKES (speed below threshold); compared against DAT_00807f2a (max count); reset to 0 when cam sync error bit 0x800 is cleared; guards cam sync lost error setting
0x0080d330,fuel_timing_state,medium,In diagnosticTimingIncrementController: when != 0x10 clears AFC timing advance and counter; when == 0x10 sets timing increment and latches AFC event; in FUN_0000c496 checked == 10 alongside DAT_0080a9c4; in FUN_0000c4b2 checked == 0xb for LSG state tracking
0x0080da7e,datalink_speed_mode_watchdog_timer,medium,Countdown timer in fuelDemandLimitOrchestrator; loaded from session config offset +6/+10 based on control mode; triggers ioControlEntryAdd and fuelArbitratorResetHandler on expiry
0x0080da8e,retarder_no_torque_timeout_timer,medium,Countdown timer set from retarder session config when retarder torque limit is zero or from engineFluidLevelDataBuilder; cleared on timeout or when retarder state reset
0x0080dc00,closed_loop_fuel_demand_output,medium,Set to commanded fueling in proportional init; updated from PID output bounded by min/max fueling in closed-loop controller; compared against PTO fueling in oil_pressure_shutdown_controller
0x0080dc02,closed_loop_speed_error_filtered,medium,Result of exponentialMovingAverage in closed-loop controller; clamped by max/min allowed error terms; used in proportional and derivative PID gain calculations
0x0080dcb3,j1708_checksum_accumulator,medium,"Running sum of transmitted/received bytes; used in case 2 to compute checksum as ~sum+1; reset to 0 on init, message boundaries, and after transmit complete"
0x0080de2e,key_switch_on_latch,medium,"Set to 1 in FUN_00011a68; checked alongside value_used_for_monitoring_switch_data bit 0 throughout fuel mode state machine — when switch data bit is off AND this is 0, transitions to shutdown state 8; cleared when switch data bit transitions on"
